GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
22100792,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,19:02,7.0,8.0,0.875,5.0,6.0,0.833,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,19.0,3.0
22100792,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,32:45:00,9.0,15.0,0.6,0.0,0.0,0.0,3.0,4.0,0.75,2.0,8.0,10.0,3.0,1.0,3.0,2.0,2.0,21.0,18.0
22100792,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,28:56:00,3.0,9.0,0.333,1.0,4.0,0.25,5.0,5.0,1.0,0.0,3.0,3.0,7.0,0.0,1.0,1.0,2.0,12.0,22.0
22100792,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,35:11:00,9.0,16.0,0.563,1.0,4.0,0.25,0.0,0.0,0.0,1.0,6.0,7.0,11.0,4.0,0.0,1.0,3.0,19.0,23.0
22100792,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,,,26:44:00,1.0,4.0,0.25,0.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,27.0
22100792,1610612759,FFS,Sochaux,1664883672,Zacharie Dupont,Zacha,,,13:21,4.0,7.0,0.571,1.0,1.0,1.0,1.0,2.0,0.5,4.0,3.0,7.0,3.0,2.0,0.0,2.0,2.0,10.0,10.0
22100792,1610612759,FFS,Sochaux,1665766289,Josué Mercier,Josué,,,21:18,3.0,6.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,8.0,-2.0
22100792,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,,,12:49,2.0,3.0,0.667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,2.0
22100792,1610612759,FFS,Sochaux,1697331567,Karim Benhamed,Karim,,,14:26,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0
22100792,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,,01:54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
22100792,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100792,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100521,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,F,,22:33,2.0,9.0,0.222,1.0,6.0,0.167,2.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,7.0,-8.0
22100521,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,23:34,3.0,12.0,0.25,1.0,8.0,0.125,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,7.0,-11.0
22100521,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,C,,24:23:00,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,5.0,3.0,8.0,3.0,2.0,0.0,3.0,2.0,7.0,-18.0
22100521,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,21:32,7.0,11.0,0.636,4.0,7.0,0.571,4.0,4.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,6.0,2.0,22.0,2.0
22100521,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,G,,35:41:00,5.0,10.0,0.5,0.0,1.0,0.0,6.0,8.0,0.75,0.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,16.0,-22.0
22100521,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,,,17:17,2.0,3.0,0.667,0.0,0.0,0.0,3.0,6.0,0.5,2.0,3.0,5.0,1.0,0.0,1.0,1.0,2.0,7.0,-7.0
22100521,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,26:33:00,2.0,10.0,0.2,1.0,3.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,7.0,-12.0
22100521,1610612759,FFS,Sochaux,1665766289,Josué Mercier,Josué,,,26:46:00,1.0,13.0,0.077,0.0,6.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,0.0,1.0,2.0,4.0,4.0,-19.0
22100521,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,,21:48,1.0,2.0,0.5,0.0,1.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,2.0,0.0,1.0,0.0,0.0,5.0,-2.0
22100521,1610612759,FFS,Sochaux,1689725180,Johan Vidal,Johan,,,10:55,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0
22100521,1610612759,FFS,Sochaux,1653410118,Devon Césaire,Devon,,,08:58,2.0,2.0,1.0,0.0,0.0,0.0,4.0,7.0,0.571,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0
22100771,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,35:08:00,8.0,10.0,0.8,3.0,5.0,0.6,2.0,4.0,0.5,0.0,3.0,3.0,4.0,0.0,0.0,3.0,2.0,21.0,1.0
22100771,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,19:18,4.0,7.0,0.571,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,10.0,3.0
22100771,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,12:18,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,7.0,8.0
22100771,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,35:00:00,6.0,10.0,0.6,4.0,7.0,0.571,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,3.0,3.0,16.0,-5.0
22100771,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,37:33:00,12.0,21.0,0.571,1.0,3.0,0.333,2.0,3.0,0.667,1.0,8.0,9.0,9.0,2.0,1.0,6.0,1.0,27.0,-5.0
22100771,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,26:04:00,4.0,10.0,0.4,1.0,4.0,0.25,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,11.0,-4.0
22100771,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,,,30:29:00,4.0,10.0,0.4,4.0,7.0,0.571,2.0,2.0,1.0,0.0,8.0,8.0,4.0,2.0,0.0,0.0,1.0,14.0,-5.0
22100771,1610612759,FFS,Sochaux,1691433282,Jacques Bonnet,Jacqu,,,08:17,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0
22100771,1610612759,FFS,Sochaux,1665766289,Josué Mercier,Josué,,,19:24,2.0,4.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,-6.0
22100771,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,,,05:08,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
22100771,1610612759,FFS,Sochaux,1697331567,Karim Benhamed,Karim,,,11:21,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-5.0
22100771,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100771,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100771,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100758,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,39:24:00,6.0,16.0,0.375,2.0,8.0,0.25,2.0,2.0,1.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,2.0,16.0,11.0
22100758,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,28:18:00,9.0,15.0,0.6,6.0,9.0,0.667,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,24.0,-2.0
22100758,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,C,,22:22,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0,6.0,0.0
22100758,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,G,,30:33:00,2.0,12.0,0.167,1.0,5.0,0.2,2.0,2.0,1.0,0.0,7.0,7.0,2.0,0.0,0.0,1.0,2.0,7.0,-19.0
22100758,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,G,,32:59:00,7.0,12.0,0.583,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,15.0,-7.0
22100758,1610612759,FFS,Sochaux,1691433282,Jacques Bonnet,Jacqu,,,16:50,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,5.0,-1.0
22100758,1610612759,FFS,Sochaux,1665766289,Josué Mercier,Josué,,,28:01:00,5.0,10.0,0.5,3.0,4.0,0.75,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,5.0,3.0,13.0,0.0
22100758,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,26:39:00,10.0,21.0,0.476,0.0,5.0,0.0,2.0,3.0,0.667,3.0,2.0,5.0,2.0,2.0,0.0,3.0,3.0,22.0,-13.0
22100758,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,,14:54,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0
22100758,1610612759,FFS,Sochaux,1689725180,Johan Vidal,Johan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100758,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100742,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,39:35:00,8.0,16.0,0.5,4.0,8.0,0.5,3.0,3.0,1.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,1.0,23.0,0.0
22100742,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,22:38,4.0,9.0,0.444,3.0,7.0,0.429,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0
22100742,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,32:02:00,9.0,12.0,0.75,0.0,0.0,0.0,3.0,5.0,0.6,6.0,5.0,11.0,4.0,0.0,1.0,0.0,4.0,21.0,30.0
22100742,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,32:46:00,4.0,9.0,0.444,2.0,5.0,0.4,4.0,4.0,1.0,0.0,4.0,4.0,9.0,0.0,0.0,1.0,5.0,14.0,19.0
22100742,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,36:35:00,12.0,24.0,0.5,2.0,4.0,0.5,3.0,4.0,0.75,0.0,9.0,9.0,12.0,3.0,0.0,5.0,2.0,29.0,-1.0
22100742,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,,,21:58,5.0,11.0,0.455,1.0,5.0,0.2,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,11.0,-3.0
22100742,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,,,15:40,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,2.0,4.0,-22.0
22100742,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,22:46,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,8.0
22100742,1610612759,FFS,Sochaux,1665766289,Josué Mercier,Josué,,,12:42,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0
22100742,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,,,03:18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0
22100742,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100742,1610612759,FFS,Sochaux,1691433282,Jacques Bonnet,Jacqu,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100742,1610612759,FFS,Sochaux,1689725180,Johan Vidal,Johan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100742,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100728,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,36:20:00,7.0,16.0,0.438,4.0,9.0,0.444,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,18.0,-11.0
22100728,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,22:29,3.0,9.0,0.333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,6.0,-1.0
22100728,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,32:51:00,8.0,8.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,4.0,3.0,7.0,5.0,2.0,4.0,0.0,5.0,18.0,-5.0
22100728,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,33:41:00,5.0,10.0,0.5,2.0,6.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,5.0,1.0,1.0,3.0,5.0,14.0,-2.0
22100728,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,38:57:00,5.0,17.0,0.294,0.0,3.0,0.0,6.0,7.0,0.857,4.0,6.0,10.0,11.0,2.0,0.0,3.0,3.0,16.0,-15.0
22100728,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,,,29:52:00,8.0,16.0,0.5,1.0,7.0,0.143,3.0,4.0,0.75,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,20.0,-8.0
22100728,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,19:42,4.0,8.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,12.0,-1.0
22100728,1610612759,FFS,Sochaux,1691433282,Jacques Bonnet,Jacqu,,,11:05,1.0,4.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,-6.0
22100728,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,,,10:59,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
22100728,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,,,04:04,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0
22100728,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100728,1610612759,FFS,Sochaux,1665766289,Josué Mercier,Josué,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100728,1610612759,FFS,Sochaux,1689725180,Johan Vidal,Johan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100728,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100719,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,27:19:00,7.0,10.0,0.7,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,16.0,17.0
22100719,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,24:52:00,6.0,11.0,0.545,3.0,5.0,0.6,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,4.0,15.0,5.0
22100719,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,20:51,9.0,13.0,0.692,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,3.0,0.0,2.0,1.0,1.0,18.0,22.0
22100719,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,23:15,2.0,5.0,0.4,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,5.0,16.0
22100719,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,24:10:00,8.0,15.0,0.533,1.0,5.0,0.2,2.0,2.0,1.0,0.0,5.0,5.0,10.0,3.0,0.0,2.0,4.0,19.0,9.0
22100719,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,,,28:44:00,4.0,10.0,0.4,4.0,5.0,0.8,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,1.0,0.0,2.0,12.0,29.0
22100719,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,,,15:09,6.0,9.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,9.0,2.0,0.0,1.0,2.0,3.0,13.0,9.0
22100719,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,21:13,2.0,10.0,0.2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,16.0
22100719,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,,,24:55:00,6.0,8.0,0.75,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,14.0,23.0
22100719,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,,,12:00,6.0,8.0,0.75,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,12.0,-1.0
22100719,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,,10:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22100719,1610612759,FFS,Sochaux,1691433282,Jacques Bonnet,Jacqu,,,07:15,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0
22100704,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,33:25:00,5.0,7.0,0.714,2.0,3.0,0.667,5.0,8.0,0.625,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,17.0,-5.0
22100704,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,27:43:00,4.0,9.0,0.444,1.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,9.0,-1.0
22100704,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,39:01:00,11.0,16.0,0.688,0.0,0.0,0.0,3.0,4.0,0.75,4.0,6.0,10.0,2.0,0.0,4.0,1.0,4.0,25.0,-1.0
22100704,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,33:01:00,4.0,15.0,0.267,2.0,7.0,0.286,0.0,0.0,0.0,2.0,5.0,7.0,9.0,1.0,0.0,1.0,1.0,10.0,-5.0
22100704,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,38:26:00,6.0,14.0,0.429,0.0,2.0,0.0,7.0,10.0,0.7,2.0,7.0,9.0,12.0,1.0,0.0,4.0,2.0,19.0,-5.0
22100704,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,,,20:18,6.0,12.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,15.0,-7.0
22100704,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,24:32:00,6.0,10.0,0.6,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,14.0,0.0
22100704,1610612759,FFS,Sochaux,1697331567,Karim Benhamed,Karim,,,14:35,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
22100704,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,,,04:58,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0
22100704,1610612759,FFS,Sochaux,1691433282,Jacques Bonnet,Jacqu,,,04:01,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
22100704,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100704,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100704,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100691,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,31:31:00,5.0,12.0,0.417,2.0,7.0,0.286,2.0,2.0,1.0,0.0,7.0,7.0,2.0,0.0,0.0,1.0,2.0,14.0,-11.0
22100691,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,25:24:00,3.0,9.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,7.0,-14.0
22100691,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,35:45:00,6.0,12.0,0.5,0.0,0.0,0.0,3.0,5.0,0.6,5.0,6.0,11.0,1.0,0.0,3.0,0.0,2.0,15.0,-11.0
22100691,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,33:45:00,4.0,16.0,0.25,3.0,7.0,0.429,6.0,8.0,0.75,2.0,4.0,6.0,7.0,0.0,0.0,3.0,3.0,17.0,-9.0
22100691,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,37:11:00,8.0,20.0,0.4,1.0,3.0,0.333,8.0,8.0,1.0,4.0,8.0,12.0,10.0,1.0,0.0,1.0,3.0,25.0,-15.0
22100691,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,,,23:43,4.0,11.0,0.364,0.0,5.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,9.0,-1.0
22100691,1610612759,FFS,Sochaux,1697331567,Karim Benhamed,Karim,,,18:40,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,-4.0
22100691,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,18:20,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,5.0,0.0
22100691,1610612759,FFS,Sochaux,1691433282,Jacques Bonnet,Jacqu,,,05:11,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-5.0
22100691,1610612759,FFS,Sochaux,1699353056,Alexandre Fontaine,Alex,,,07:04,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
22100691,1610612759,FFS,Sochaux,1693743352,Théo Garnier,Théo,,,01:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
22100691,1610612759,FFS,Sochaux,1696062940,Juan Garcia,Juan,,,01:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0
22100691,1610612759,FFS,Sochaux,1689725180,Johan Vidal,Johan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100691,1610612759,FFS,Sochaux,1698007668,Théodore Youssef,Théod,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22100676,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,F,,22:41,5.0,7.0,0.714,3.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,13.0,20.0
22100676,1610612759,FFS,Sochaux,1655322242,Douglas Hermans,Dougl,F,,21:08,7.0,12.0,0.583,6.0,9.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,20.0,7.0
22100676,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,26:26:00,6.0,9.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,3.0,5.0,8.0,4.0,1.0,4.0,1.0,1.0,13.0,12.0
22100676,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,26:40:00,4.0,9.0,0.444,1.0,6.0,0.167,2.0,2.0,1.0,0.0,3.0,3.0,6.0,0.0,2.0,2.0,4.0,11.0,33.0
22100676,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,30:15:00,11.0,20.0,0.55,1.0,6.0,0.167,0.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,0.0,1.0,0.0,23.0,19.0
22100676,1610612759,FFS,Sochaux,1659116774,Kevin Rousseau,Kevin,,,22:33,7.0,10.0,0.7,4.0,5.0,0.8,1.0,2.0,0.5,0.0,8.0,8.0,1.0,2.0,2.0,0.0,4.0,19.0,20.0
22100676,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,23:37,1.0,9.0,0.111,0.0,4.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,7.0
